"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH","Tipo de UH"," Programa"," Logradouro"," Número de Logradouro"," Complemento"," Bairro","CEP","Município","Código do Município","Região","Número de Operação"," Data Contrato","00","id"
"450","Funciona","POINT (-49.3283330005351 -20.7597220005416)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," PARQUE RESIDENCIAL DA LEALDADE MODULO III                   "," ASSINADO"," 376"," "," FAR"," "," "," ESTRADA MUNICIPAL SJR 351 TALHADOS/RIO PRETO                "," "," "," São José do Rio Preto "," 3549805"," ESP"," 39178986"," 20/09/2012 00","00",450
"451","Funciona","POINT (-49.3305560005354 -20.7527780005419)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," PARQUE RESIDENCIAL DA AMIZADE MODULO I                      "," ASSINADO"," 476"," "," FAR"," "," "," ESTRADA MUNICIPAL SJR 351 TALHADOS/RIO PRETO                "," "," "," São José do Rio Preto "," 3549805"," ESP"," 38200287"," 20/09/2012 00","00",451
"452","Funciona","POINT (-49.3283330005351 -20.7597220005416)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," PARQUE RESIDENCIAL DA LEALDADE MODULO IV                    "," ASSINADO"," 386"," "," FAR"," "," "," ESTRADA MUNICIPAL SJR 351 TALHADOS/RIO PRETO                "," "," "," São José do Rio Preto "," 3549805"," ESP"," 39195270"," 20/09/2012 00","00",452
"453","Funciona","POINT (-46.0258330005186 -23.4050000005712)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESID. PAU D'ALHO - CONDOMINIO INGA                         "," ASSINADO"," 80"," "," FAR"," "," "," QUADRA D - AVENIDAS 2 E 3                                   "," "," "," Guararema "," 3518305"," RMSP"," 34766681"," 19/11/2012 00","00",453
"454","Funciona","POINT (-46.0258330005186 -23.4050000005712)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESID. PAU D'ALHO - CONDOMINIO JACARANDA                    "," ASSINADO"," 72"," "," FAR"," "," "," QUADRA C - AVENIDAS 2 E 3                                   "," "," "," Guararema "," 3518305"," RMSP"," 34765552"," 19/11/2012 00","00",454
"455","Funciona","POINT (-46.0258330005186 -23.4050000005712)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESID. PAU D'ALHO - CONDOMINIO PEROBA                       "," ASSINADO"," 64"," "," FAR"," "," "," QUADRA E - AVENIDA 2                                        "," "," "," Guararema "," 3518305"," RMSP"," 34765332"," 19/11/2012 00","00",455
"456","Funciona","POINT (-46.0258330005186 -23.4050000005712)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RES. PAU D'ALHO - CONDOMINIO JATOBA                         "," ASSINADO"," 88"," "," FAR"," "," "," QUADRA B - AVENIDA 1 E 2                                    "," "," "," Guararema "," 3518305"," RMSP"," 32045672"," 19/11/2012 00","00",456
"457","Funciona","POINT (-46.8213786596097 -23.5827819697537)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL AZALEIAS - CONDOMINIO JARDIM DAS FLORES LOTE B  "," ASSINADO"," 300"," "," FAR"," RUA PARAGUAI  23"," "," RUA PARAGUAI, 23                                            "," "," "," Carapicuíba "," 3510609"," RMSP"," 38188102"," 10/10/2013 00","00",457
"458","Funciona","POINT (-46.8213786596097 -23.5827819697537)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL GIRASSOIS - CONDOMINIO JARDIM DAS FLORES LOTE C "," ASSINADO"," 216"," "," FAR"," RUA PARAGUAI  23"," "," RUA PARAGUAI, 23                                            "," "," "," Carapicuíba "," 3510609"," RMSP"," 38188216"," 10/10/2013 00","00",458
"459","Funciona","POINT (-45.808366179233 -23.1837414692946)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," SAO JOSE DOS CAMPOS - CAJURU I - CONDOMINIO I               "," ASSINADO"," 288"," "," FAR"," ESTRADA MUNICIPAL DO CAJURU  1"," "," ESTRADA MUNICIPAL DO CAJURU, S/N                            "," "," "," São José dos Campos "," 3549904"," RMVPLN"," 38154858"," 10/02/2014 00","00",459
"460","Funciona","POINT (-45.808366179233 -23.1837414692946)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL COLINAS II                                      "," ASSINADO"," 200"," "," FAR"," ESTRADO DO CAJURU  1"," "," ESTRADO DO CAJURU, S/N                                      "," "," "," São José dos Campos "," 3549904"," RMVPLN"," 41048752"," 05/07/2013 00","00",460
"461","Funciona","POINT (-47.8797220003622 -24.5300000003818)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL JARDIM AGROCHA II                               "," ASSINADO"," 400"," "," FAR"," "," "," LOTES 134 E 136 BAIRRO CARAPIRANGA                          "," "," "," Registro "," 3542602"," ESP"," 39109596"," 26/09/2013 00","00",461
"462","Funciona","POINT (-49.408333000532 -20.7461110005375)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," PARQUE RESIDENCIAL NOVA ESPERANCA IV                        "," ASSINADO"," 500"," "," FAR"," "," "," LOTEAMENTO PARQUE NOVA ESPERANCA                            "," "," "," SÃO JOSÉ DO RIO PRETO"," 3549805"," ESP"," 29884825"," 26/11/2009 00","00",462
"463","Funciona","POINT (-48.1519551246931 -21.7326895410933)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," PARQUE RESIDENCIAL JARDIM DO VALLE                          "," ASSINADO"," 560"," "," FAR"," AVENIDA LAZARO MACHADO 1"," "," PROLONGAMENTO DA AV LAZARO MACHADO                          "," "," "," ARARAQUARA"," 3503208"," ESP"," 40183460"," 20/06/2013 00","00",463
"464","Funciona","POINT (-48.1478531193892 -21.7457400947684)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," PARQUE RESIDENCIAL VALLE VERDE                              "," ASSINADO"," 1432"," "," FAR"," AVENIDA BERCHOLINA ALVES CARVALHO CONCEICAO 1"," "," AV BERCHOLINA ALVES CARVALHO CONCEICAO S/N                  "," "," "," ARARAQUARA"," 3503208"," ESP"," 39771292"," 23/08/2013 00","00",464
"465","Funciona","POINT (-48.1525000005307 -21.7211110005534)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL MARIA HELENA LEPRE BARBIERI                     "," ASSINADO"," 338"," "," FAR"," "," "," AV JOSE DOS SANTOS SEVES                                    "," "," "," ARARAQUARA"," 3503208"," ESP"," 36937527"," 27/04/2012 00","00",465
"466","Funciona","POINT (-47.9041670005205 -22.0652780005464)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONJUNTO HABITACIONAL PLANALTO VERDE                        "," ASSINADO"," 806"," "," FAR"," "," "," GLEBA ENTRE JD SOC PRES COLLOR E RODOVIA SP 215             "," "," "," SÃO CARLOS"," 3548906"," ESP"," 40164467"," 27/12/2012 00","00",466
"467","Funciona","POINT (-47.928333000521 -22.0402780005465)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL EDUARDO ABDELNUR                                "," ASSINADO"," 986"," "," FAR"," "," "," AGUA FRIA                                                   "," "," "," São Carlos "," 3548906"," ESP"," 39557934"," 24/12/2012 00","00",467
"468","Funciona","POINT (-47.1683330005113 -22.738889000547)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL VIDA NOVA                                       "," ASSINADO"," 593"," "," FAR"," "," "," AV. GUARANA - BAIRRO ALTO DE PINHEIROS (MATRICULA 4816 RIP) "," "," "," PAULÍNIA"," 3536505"," RMC"," 34257916"," 28/10/2011 00","00",468
"469","Funciona","POINT (-46.4825000004901 -23.5488890005339)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," BROTAS, RESIDENCIAL                                         "," ASSINADO"," 80"," "," FAR"," "," "," ACESSO A RUA ANDRE FELICIANIO (RUA ANTONIO VALENCIA)        "," "," "," SÃO PAULO"," 3550308"," RMSP"," 32199408"," 29/12/2010 00","00",469
"470","Funciona","POINT (-46.4576365064572 -23.6335009847727)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," SAO RAFAEL, CONDOMINIO                                      "," ASSINADO"," 980"," "," FAR"," ESTRADA DE SERVIDAO SETE  1"," "," ESTRADA DE SERVIDAO SETE, S/N                               "," "," "," SÃO PAULO"," 3550308"," RMSP"," 38423196"," 27/06/2013 00","00",470
"471","Funciona","POINT (-46.4519955525789 -23.6551538275402)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONJUNTO MAUA I                                             "," ASSINADO"," 116"," "," FAR - Urbanização"," ESTRADA ADUTORA DO RIO CLARO 1"," "," ES ADUTORA DO RIO CLARO X R ROLANDIA, JD PARANAVAI          "," "," "," MAUÁ"," 3529401"," RMSP"," 41630361"," 27/06/2013 00","00",471
"472","Funciona","POINT (-46.2878482253873 -23.505845720039)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," BOSQUE DAS FLORES, RESIDENCIAL CONDOMINIO                   "," ASSINADO"," 500"," "," FAR"," AVENIDA WASHINGTON LUIZ  653"," "," AVENIDA WASHINGTON LUIZ, 653                                "," "," "," SUZANO"," 3552502"," RMSP"," 32407104"," 27/06/2013 00","00",472
"473","Funciona","POINT (-46.179893358359 -23.5363177174268)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," APOEMA II, CONDOMINIO RESIDENCIAL                           "," ASSINADO"," 300"," "," FAR"," AVENIDA PREFEITO MAURILIO SOUZA LEITE FILHO  1"," "," AV PREF MAURILIO SOUZA LEITE FILHO, SN                      "," "," "," MOGI DAS CRUZES"," 3530607"," RMSP"," 40971938"," 27/06/2013 00","00",473
"474","Funciona","POINT (-46.2241670005009 -23.5538890005491)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONJUNTO DO BOSQUE II                                       "," ASSINADO"," 200"," "," FAR"," "," "," RUA GRAMADO S/N                                             "," "," "," MOGI DAS CRUZES"," 3530607"," RMSP"," 36419082"," 29/06/2012 00","00",474
"475","Funciona","POINT (-46.0258330005186 -23.4050000005712)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESID. PAU D'ALHO - CONDOMINIO PAINEIRA                     "," ASSINADO"," 104"," "," FAR"," "," "," QUADRA L - AVENIDAS 5 E RUA 3                               "," "," "," GUARAREMA"," 3518305"," RMSP"," 34767373"," 19/11/2012 00","00",475
"476","Funciona","POINT (-48.5638890005822 -20.5869440005993)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONDOMINIO RESIDENCIAL MURANO                               "," ASSINADO"," 140"," "," FAR"," "," "," RUA ANTONIO GIRARDI                                         "," "," "," BARRETOS"," 3505500"," ESP"," 29158160"," 11/01/2010 00","00",476
"477","Funciona","POINT (-50.3161110004538 -21.2508330004498)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL PORTAL DA PEROLA II - 3A ETAPA                  "," ASSINADO"," 163"," "," FAR"," "," "," RUA WANDERLEY MARTINS VINHOTTI                              "," "," "," BIRIGUI"," 3506508"," ESP"," 33338588"," 30/06/2010 00","00",477
"478","Funciona","POINT (-50.4341670003539 -22.6802780003508)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL ALDA CAROLINA - 1A ETAPA                        "," ASSINADO"," 174"," "," FAR"," "," "," AV ROMAO CUENCAS BORREGO                                    "," "," "," ASSIS"," 3504008"," ESP"," 33828362"," 16/07/2010 00","00",478
"479","Funciona","POINT (-49.8530560003668 -22.9536110003686)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," GSP LIFE RECANTO PASSAROS III"," ASSINADO"," 448"," "," FAR"," "," "," RUA COMANDANTE LEONOR PEDROTTI - FAZENDA FURNAS"," "," "," OURINHOS"," 3534708"," ESP"," 1063493"," 27/11/2013 00","00",479
"480","Funciona","POINT (-47.8191670005844 -21.101389000613)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL LESSA MANTOVANI                                 "," ASSINADO"," 96"," "," FAR"," "," "," RUA JOSE ALCANTARA                                          "," "," "," Ribeirão Preto "," 3543402"," ESP"," 38230322"," 26/09/2012 00","00",480
"481","Funciona","POINT (-45.9147293699559 -23.2256649372689)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL MIRANTE DO LIMOEIRO I                           "," ASSINADO"," 288"," "," FAR"," AVENIDA CORIFEU AZEVEDO MARQUES  1"," "," AV. CORIFEU AZEVEDO MARQUES, S/N                            "," "," "," São José dos Campos "," 3549904"," RMVPLN"," 41194735"," 23/08/2013 00","00",481
"482","Funciona","POINT (-46.9244143222114 -22.3540271966062)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL PANTANAL I                                      "," ASSINADO"," 227"," "," FAR"," ESTRADA MUNICIPAL MG12 1"," "," ESTRADA MUNICIPAL MG12-BAIRRO FAZ. PANTANAL DO ENGENHO VELHO"," "," "," Mogi Guaçu "," 3530706"," ESP"," 40966827"," 09/12/2013 00","00",482
"483","Funciona","POINT (-46.9244143222114 -22.3540271966062)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL PANTANAL II                                     "," ASSINADO"," 226"," "," FAR"," ESTRADA MUNICIPAL MG12 1"," "," ESTRADA MUNICIPAL MG12, ACESSO R. JOSE LOPES DA SILVA       "," "," "," Mogi Guaçu "," 3530706"," ESP"," 40967392"," 09/12/2013 00","00",483
"484","Funciona","POINT (-46.0258330005186 -23.4050000005712)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL PARAIBA DO SUL                                  "," ASSINADO"," 50"," "," FAR"," "," "," RUA ANTONIO MOSCOSO MOYANO S/N                              "," "," "," Guararema "," 3518305"," RMSP"," 32045568"," 19/11/2012 00","00",484
"485","Funciona","POINT (-46.9083330005945 -21.5813890006381)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL SAO JOSE                                        "," ASSINADO"," 193"," "," FAR"," "," "," RUA JOAO QUESSADA S/N                                       "," "," "," São José do Rio Pardo "," 3549706"," ESP"," 31942355"," 12/07/2010 00","00",485
"486","Funciona","POINT (-47.1922220004886 -23.0811110005227)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," RESIDENCIAL TAMOIOS II                                      "," ASSINADO"," 56"," "," FAR"," "," "," RUA TAMOIO, LOTE AU, QUADRA N                               "," "," "," Indaiatuba "," 3520509"," RMC"," 37165667"," 29/06/2012 00","00",486
"487","Funciona","POINT (-47.2652442144566 -23.2874765514044)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," ALPES DE ITU II - FAR                                       "," ASSINADO"," 300"," "," FAR"," ESTRADA MUNICIPAL  1"," "," ESTRADA MUNICIPAL, S/N                                      "," "," "," Itu "," 3523909"," ESP"," 40433141"," 28/06/2013 00","00",487
"488","Funciona","POINT (-46.179893358359 -23.5363177174268)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," APOEMA I, CONDOMINIO RESIDENCIAL                            "," ASSINADO"," 300"," "," FAR"," AVENIDA PREFEITO MAURILIO SOUZA LEITE FILHO 1"," "," AV PREF MAURILIO SOUZA LEITE FILHO S/N                      "," "," "," Mogi das Cruzes "," 3530607"," RMSP"," 40968754"," 27/06/2013 00","00",488
"489","Funciona","POINT (-47.2766670004765 -23.2100000005089)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CIS RIO BRANCO II - FAR                                     "," ASSINADO"," 160"," "," FAR"," "," "," RUA PENAPOLIS, GLEBA C1-E                                   "," "," "," Salto "," 3545209"," ESP"," 41003143"," 30/08/2013 00","00",489
"490","Funciona","POINT (-46.4760628189704 -23.4025137434508)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CLARICE LISPECTOR, CONDOMINIO                               "," ASSINADO"," 360"," "," FAR"," RUA CLARICE LISPECTOR  1"," "," RUA CLARICE LISPECTOR, SN                                   "," "," "," Guarulhos "," 3518800"," RMSP"," 37459929"," 28/06/2013 00","00",490
"491","Funciona","POINT (-45.5742522976313 -23.0889468086417)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," COND. RES. BENEDITO CAPELETO"," ASSINADO"," 108"," "," FAR"," ESTRADA DOS BARREIRO  1 "," "," ESTRADA DOS BARREIRO, S/N - SAO GONCALO"," "," "," Taubaté "," 3554102"," RMVPLN"," 209983"," 27/06/2013 00","00",491
"492","Funciona","POINT (-46.3311671516739 -23.5424630385242)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONDOMINIO AVENIDA PAULISTA I                               "," ASSINADO"," 300"," "," FAR"," AVENIDA PAULISTA  1"," "," AV PAULISTA, S/N                                            "," "," "," Suzano "," 3552502"," RMSP"," 38274891"," 30/09/2013 00","00",492
"493","Funciona","POINT (-46.3531066774109 -23.5461635405547)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONDOMINIO ESMERALDA                                        "," ASSINADO"," 256"," "," FAR"," AVENIDA NOSSA SENHORA DE LOURDES 1040"," "," AV NOSSA SENHORA DE LOURDES 1040                            "," "," "," Poá "," 3539806"," ESP"," 38352410"," 27/12/2013 00","00",493
"494","Funciona","POINT (-47.1705560005064 -22.8144440005419)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONDOMINIO RESIDENCIAL EMILIO BOSCO                         "," ASSINADO"," 560"," "," FAR"," "," "," AV. EMILIO BOSCO, S/N - GLEBA 2                             "," "," "," Sumaré "," 3552403"," RMC"," 32049870"," 23/12/2011 00","00",494
"495","Funciona","POINT (-46.9966670005217 -22.6930560005605)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONDOMINIO RESIDENCIAL JAGUARIUNA                           "," ASSINADO"," 404"," "," FAR"," "," "," ESTRADA MUNICIPAL                                           "," "," "," Jaguariúna "," 3524709"," RMC"," 29818953"," 02/02/2011 00","00",495
"496","Funciona","POINT (-46.2241670005009 -23.5538890005491)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONJUNTO DO BOSQUE I                                        "," ASSINADO"," 200"," "," FAR"," "," "," RUA GRAMADO S/N                                             "," "," "," Mogi das Cruzes "," 3530607"," RMSP"," 36418954"," 29/06/2012 00","00",496
"497","Funciona","POINT (-45.7851252980411 -23.2050966744086)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," CONJUNTO HABITACIONAL BOM RETIRO I                          "," ASSINADO"," 234"," "," FAR"," ESTRADA MATO DENTRO 1"," "," ACESSO PELA ESTRADA MATO DENTRO, GLEBA B1 - 1               "," "," "," São José dos Campos "," 3549904"," RMVPLN"," 41035345"," 27/06/2013 00","00",497
"498","Funciona","POINT (-46.4356867883127 -23.4050012050628)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," LAVRAS, RESIDENCIAL                                         "," ASSINADO"," 1460"," "," FAR"," "," "," AV JOSE BRUMATTI (ANTIGA ESTRADA DAS LAVRAS) SN             "," "," "," Guarulhos "," 3518800"," ESP"," 33866036"," 30/09/2011 00","00",498
"499","Funciona","POINT (-46.6002780004753 -23.7016670005164)","Minha Casa Minha Vida/FAR"," Ministério das Cidades","2014"," MAZZAFERRO II, CONJ                                         "," ASSINADO"," 240"," "," FAR"," "," "," RUA PAU DO CAFE, S/N                                        "," "," "," Diadema "," 3513801"," RMSP"," 37663954"," 28/12/2012 00","00",499
