"","status","geometry","type","source","sYear","Financiado","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região"," Longitude","Latitude","id"
"2958","Funciona","POINT (-47.54994 -22.436774)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 140000"," ROD. CONSTANTINE PERUCHI SP"," 316"," JARDIM DO HORTO"," 13506899"," RIO CLARO"," 3543907"," ESP"," -47.54994"," -22.436774",2958
"2959","Funciona","POINT (-46.650867 -23.526779)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 3100"," 185000"," R CON VICENTE M MARINO"," 0"," BARRA FUNDA"," 01135020"," SÃO PAULO"," 3550308"," RMSP"," -46.650867"," -23.526779",2959
"2960","Funciona","POINT (-47.44875 -23.520036)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21275,15"," 130000"," R COLORADO"," 55"," VILA FRANCO"," 18025610"," SOROCABA"," 3552205"," RMS"," -47.44875"," -23.520036",2960
"2961","Funciona","POINT (-47.771208 -21.23191)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 4725,47"," 144810"," RUAL OLAVO RODRIGUES DE SOUZA"," 200"," CONDOMINIO GUAPORE"," 14098555"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.771208"," -21.23191",2961
"2962","Funciona","POINT (-49.952314 -22.214081)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 80000"," RUA LAURA MANGIALARDO PIUBELLI N"," 141"," JD FLAMINGO"," 17526695"," MARÍLIA"," 3529005"," ESP"," -49.952314"," -22.214081",2962
"2963","Funciona","POINT (-49.501789 -20.809696)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 115000"," FERNANDO A VENDRAMINI"," 0"," PQ MANHATTAN"," 15130000"," MIRASSOL"," 3530300"," ESP"," -49.501789"," -20.809696",2963
"2964","Funciona","POINT (-48.138932 -21.780542)","Atendimento Individual","Casa Paulista","2014"," FUND.INST.TERRAS JOSE G. DA SILVA-ITESP"," Entregue"," 1"," "," SPE"," 24239,52"," 115000"," AV UCHOA,"," 393"," JARDIM AMERICA"," 14811238"," ARARAQUARA"," 3503208"," ESP"," -48.138932"," -21.780542",2964
"2965","Funciona","POINT (-47.467503 -23.493345)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 133444,81"," "," "," IPANEMA DAS PE"," 18060501"," SOROCABA"," 3552205"," RMS"," -47.467503"," -23.493345",2965
"2966","Funciona","POINT (-50.859744 -21.227646)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 10639,55"," 90000"," "," "," CENTRO"," 16880000"," VALPARAÍSO"," 3556305"," ESP"," -50.859744"," -21.227646",2966
"2967","Funciona","POINT (-46.503758 -23.692845)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 27024,91"," 110377,95"," SARA ZIRLIS"," 176"," VILA LUTECIA"," 9130220"," SANTO ANDRÉ"," 3547809"," RMSP"," -46.503758"," -23.692845",2967
"2968","Funciona","POINT (-47.815013 -24.52921)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 7006,36"," 105000"," ALBANO MARQUES ALVES"," 218"," JD PAULISTANO"," 11900000"," REGISTRO"," 3542602"," ESP"," -47.815013"," -24.52921",2968
"2969","Funciona","POINT (-50.427509 -22.664853)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 4433,45"," 115000"," "," "," V RIBEIRO"," 19812000"," ASSIS"," 3504008"," ESP"," -50.427509"," -22.664853",2969
"2970","Funciona","POINT (-46.432267 -23.452823)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 141555,99"," AV MARIA RICCI PERROTA SN BLOCO"," 9"," VILA ALZIRA"," 07210420"," GUARULHOS"," 3518800"," RMSP"," -46.432267"," -23.452823",2970
"2971","Funciona","POINT (-46.418997 -23.509867)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 17679,85"," 170000"," RUA OSORIO FRANCO VILHENA S/N CASA"," 44"," VL NOVA CURUCA"," 08030590"," SÃO PAULO"," 3550308"," RMSP"," -46.418997"," -23.509867",2971
"2972","Funciona","POINT (-46.316914 -23.575554)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 18637,55"," 180000"," ETR FAZENDA AYA"," 3085"," GUAIO"," 08650245"," SUZANO"," 3552502"," RMSP"," -46.316914"," -23.575554",2972
"2973","Funciona","POINT (-49.05717 -22.320741)","Atendimento Individual","Casa Paulista","2014"," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 3100"," 120000"," "," "," VILA CARDIA"," 17013421"," BAURU"," 3506003"," ESP"," -49.05717"," -22.320741",2973
"2974","Funciona","POINT (-50.458866 -21.172956)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 4940,87"," 113000"," "," "," "," 16057560"," ARAÇATUBA"," 3502804"," ESP"," -50.458866"," -21.172956",2974
"2975","Funciona","POINT (-47.511613 -23.509562)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 22943,54"," 145000"," RUA DAVID BARRETO N¿"," 130"," JARDIM PIAZZA DI ROMA II"," 18051829"," SOROCABA"," 3552205"," RMS"," -47.511613"," -23.509562",2975
"2976","Funciona","POINT (-47.505249 -23.506146)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 23472,31"," 141154"," SANTA CRUZ"," 0"," CERRADO"," 18050260"," SOROCABA"," 3552205"," RMS"," -47.505249"," -23.506146",2976
"2977","Funciona","POINT (-46.547847 -23.714905)","Atendimento Individual","Casa Paulista","2014"," AGRICULTURA ABASTECIMENTO"," Entregue"," 1"," "," SPE"," 3100"," 170000"," LUIS BABIK"," 5"," CENTRO"," 9721170"," SÃO BERNARDO DO CAMPO"," 3548708"," RMSP"," -46.547847"," -23.714905",2977
"2978","Funciona","POINT (-45.560528 -23.02207)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 28031,38"," 145998,65"," RUA SEBASTIANA MARIA DE JESUS,"," 235"," VILA NOGUEIRA"," 12060390"," TAUBATÉ"," 3554102"," RMVPLN"," -45.560528"," -23.02207",2978
"2979","Funciona","POINT (-46.184003 -23.508783)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 6843,50"," 180727,73"," RUA ANTONIO RUIZ VEIGA S/N TORRE"," 17"," VILA MOGILAR"," 08773495"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.184003"," -23.508783",2979
"2980","Funciona","POINT (-47.08626 -22.932732)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 176788"," NAZARENO MINGONE"," 110"," JARDIM DO LAGO"," 1305022"," CAMPINAS"," 3509502"," RMC"," -47.08626"," -22.932732",2980
"2981","Funciona","POINT (-50.429004 -22.664977)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 115000"," JOAO MALDONADO"," 0"," VILA RIBEIRO"," 19812000"," ASSIS"," 3504008"," ESP"," -50.429004"," -22.664977",2981
"2982","Funciona","POINT (-50.418022 -22.648699)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 20432,80"," 100000"," Rua SEBASTIAO MANOEL DE SANTANA"," 547"," VILA GLORIA "," 19807040"," ASSIS"," 3504008"," ESP"," -50.418022"," -22.648699",2982
"2983","Funciona","POINT (-47.412809 -20.479048)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 28809,47"," 145000"," ANTONIETA COVAS COUTO RO"," 4155"," RES SAO DOMING"," 14407742"," FRANCA"," 3516200"," ESP"," -47.412809"," -20.479048",2983
"2984","Funciona","POINT (-48.204924 -21.780463)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 17864,69"," 115000"," RUA GIUSEPPE AUFIERO SOBRINHO NR"," 663"," JD. RESID. ELVIO LUPO II"," 14804346"," ARARAQUARA"," 3503208"," ESP"," -48.204924"," -21.780463",2984
"2985","Funciona","POINT (-46.399379 -23.436359)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 29339,51"," 177000"," R FERNANDO LUZ"," 403"," AGUA CHATA"," 07251365"," GUARULHOS"," 3518800"," RMSP"," -46.399379"," -23.436359",2985
"2986","Funciona","POINT (-50.075562 -21.427696)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 5448,71"," 90700"," "," "," FAZ LAGEADO"," 16300000"," PENÁPOLIS"," 3537305"," ESP"," -50.075562"," -21.427696",2986
"2987","Funciona","POINT (-46.82621 -23.553976)","Atendimento Individual","Casa Paulista","2014"," INST.ASSIST.MEDICA SERV.PUBLICO-IAMSPE"," Entregue"," 1"," "," SPE"," 24284,73"," 145000"," DO COPIUVA"," 1140"," VILA SYLVIANIA"," 6330000"," CARAPICUÍBA"," 3510609"," RMSP"," -46.82621"," -23.553976",2987
"2988","Funciona","POINT (-46.316914 -23.575554)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 180000"," ETR FAZENDA AYA"," 3085"," GUAIO"," 08650245"," SUZANO"," 3552502"," RMSP"," -46.316914"," -23.575554",2988
"2989","Funciona","POINT (-49.933972 -22.246484)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 114655"," "," "," JD MONTE CASTE"," 17522272"," MARÍLIA"," 3529005"," ESP"," -49.933972"," -22.246484",2989
"2990","Funciona","POINT (-49.091346 -22.341456)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 118000"," R CANADA"," 5"," JARDIM TERRA BRANCA"," 17054070"," BAURU"," 3506003"," ESP"," -49.091346"," -22.341456",2990
"2991","Funciona","POINT (-49.905432 -22.972811)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," RUA NELSON MINUCCI,"," 483"," JARDIM SANTOS DUMONT"," 19908010"," OURINHOS"," 3534708"," ESP"," -49.905432"," -22.972811",2991
"2992","Funciona","POINT (-46.532598 -23.7258)","Atendimento Individual","Casa Paulista","2014"," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 34500"," 140539"," R TIRADENTES"," 1837"," FERRAZOPOLIS"," 09780900"," SÃO BERNARDO DO CAMPO"," 3548708"," RMSP"," -46.532598"," -23.7258",2992
"2993","Funciona","POINT (-47.421809 -20.482546)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 140000"," RUA VALTER CHINAGLIA,"," 3200"," JARDIM LUIZA II"," 14407657"," FRANCA"," 3516200"," ESP"," -47.421809"," -20.482546",2993
"2994","Funciona","POINT (-47.472403 -23.47213)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 18926,85"," 143000"," MINISTRO SALGADO FILHO"," 856"," VILA FIORI"," 18075605"," SOROCABA"," 3552205"," RMS"," -47.472403"," -23.47213",2994
"2995","Funciona","POINT (-46.528457 -23.42808)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21403,89"," 177000"," FLORO DE OLIVEIRA"," 0"," DOS MORROS"," 7135313"," GUARULHOS"," 3518800"," RMSP"," -46.528457"," -23.42808",2995
"2996","Funciona","POINT (-47.5835 -22.419526)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 59500"," 131763"," PROJETADA"," 0"," JD PAULISTA"," 13503540"," RIO CLARO"," 3543907"," AU PIRACICABA"," -47.5835"," -22.419526",2996
"2997","Funciona","POINT (-47.369265 -20.535244)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 145000"," R PEROLA BITTAR MIGUEL"," 2055"," JD. LIBANO"," 14403537"," FRANCA"," 3516200"," ESP"," -47.369265"," -20.535244",2997
"2998","Funciona","POINT (-47.795251 -21.161735)","Atendimento Individual","Casa Paulista","2014"," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 30083,07"," 130000","  TRV ESPERANTO"," 79"," CAMPOS ELISEOS"," 14085589"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.795251"," -21.161735",2998
"2999","Funciona","POINT (-47.507393 -23.472502)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 21856,27"," 109000"," RUA RUA HENRIQUE CARRARA AMARAL ROGIK"," 703"," LOPES DE OLIVEIRA"," 18071307"," SOROCABA"," 3552205"," RMS"," -47.507393"," -23.472502",2999
"3000","Funciona","POINT (-46.740234 -23.438681)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 158742,71"," FREDRICH VON VOITH"," 1830"," PIRITUBA"," 2995000"," SÃO PAULO"," 3550308"," RMSP"," -46.740234"," -23.438681",3000
"3001","Funciona","POINT (-47.29909 -22.727795)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 16641,35"," 190000"," R SANTA CLAUDIA N"," 100"," SAO VITO"," 13473020"," AMERICANA"," 3501608"," RMC"," -47.29909"," -22.727795",3001
"3002","Funciona","POINT (-47.456734 -20.539645)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," RUA JUSTINA DE ANDRADE NASCIMENTO,Nø"," 451"," PROLONG DO PQUE DAS ESMERALDAS"," 14406637"," FRANCA"," 3516200"," ESP"," -47.456734"," -20.539645",3002
"3003","Funciona","POINT (-47.394756 -20.51276)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 23092,79"," 145000"," RUA MANUEL FREITAS"," 1300"," RES VILA TOTOLI"," 58076698"," FRANCA"," 3516200"," ESP"," -47.394756"," -20.51276",3003
"3004","Funciona","POINT (-49.393638 -20.767981)","Atendimento Individual","Casa Paulista","2014"," FACULDADE MEDICINA SAO JOSE DO RIO PRETO"," Entregue"," 1"," "," SPE"," 34500"," 130902"," R PROJETADA A S/N, BLOCO"," 12"," JARDIM PRIMAVERA"," 15061500"," SÃO JOSÉ DO RIO PRETO"," 3549805"," ESP"," -49.393638"," -20.767981",3004
"3005","Funciona","POINT (-50.089392 -20.422149)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 28091,67"," 90000"," RUA JOSE BRUZADIM"," 614"," JARDIM BARRETO"," 15520000"," VALENTIM GENTIL"," 3556107"," ESP"," -50.089392"," -20.422149",3005
"3006","Funciona","POINT (-48.337235 -21.24825)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," DR. EUCLIDES S. CAMPOS"," 8"," PQ JAQUELINE"," 14875535"," JABOTICABAL"," 3524303"," ESP"," -48.337235"," -21.24825",3006
"3007","Funciona","POINT (-46.182083 -23.49646)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 25801,56"," 110000"," VER JOAO AFONSO NETO"," 389"," JARDIM MARICA"," 8775580"," MOGI DAS CRUZES"," 3530607"," RMSP"," -46.182083"," -23.49646",3007
"3008","Funciona","POINT (-47.83321 -21.129293)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 140000"," JOAO BATISTA SANTANNA"," 215"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.83321"," -21.129293",3008
"3009","Funciona","POINT (-47.763111 -21.216054)","Atendimento Individual","Casa Paulista","2014"," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 25324,49"," 135000"," PROF EDUL RANGEL RABELLO"," 1300"," J ROB BENEDETT"," 14098331"," RIBEIRÃO PRETO"," 3543402"," ESP"," -47.763111"," -21.216054",3009
"3010","Funciona","POINT (-47.497651 -23.479229)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," RUA ARIBERTI FAZZIO  NR"," 364"," TERRA VERMELHA"," 18066215"," SOROCABA"," 3552205"," RMS"," -47.497651"," -23.479229",3010
"3011","Funciona","POINT (-46.293957 -23.543375)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 146367,95"," RJECA TATUXR IPESXR BIOTONICOXR G CINQD"," 18"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," RMSP"," -46.293957"," -23.543375",3011
"3012","Funciona","POINT (-50.266419 -20.293293)","Atendimento Individual","Casa Paulista","2014"," DESENVOLVIMENTO SOCIAL"," Entregue"," 1"," "," SPE"," 27319,87"," 115000"," RUA RUA GUIOMAR MARIA DONADELLI "," 38"," PQ UNVERSITARIO"," 15600000"," FERNANDÓPOLIS"," 3515509"," ESP"," -50.266419"," -20.293293",3012
"3013","Funciona","POINT (-47.858325 -24.672714)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 90000"," PARANA"," 224"," VILA SAO JOAO"," 11930000"," PARIQUERA-AÇU"," 3536208"," ESP"," -47.858325"," -24.672714",3013
"3014","Funciona","POINT (-47.675502 -22.724527)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 123200"," DOS MARINS"," 1805"," CHAC GENEBRA"," 13403151"," PIRACICABA"," 3538709"," AU PIRACICABA"," -47.675502"," -22.724527",3014
"3015","Funciona","POINT (-47.41644 -23.477761)","Atendimento Individual","Casa Paulista","2014"," FUND.INST.TERRAS JOSE G. DA SILVA-ITESP"," Entregue"," 1"," "," SPE"," 27476,02"," 132938"," RUA OTILIA WEY PEREIRA"," 128"," ALTO DA BOA VISTA"," 18085842"," SOROCABA"," 3552205"," RMS"," -47.41644"," -23.477761",3015
"3016","Funciona","POINT (-49.742506 -21.690573)","Atendimento Individual","Casa Paulista","2014"," SAUDE"," Entregue"," 1"," "," SPE"," 27639,09"," 65000"," AMELIA EUGENIA RIBEIRO"," 685"," JD B VIVER I"," 16403420"," LINS"," 3527108"," ESP"," -49.742506"," -21.690573",3016
"3017","Funciona","POINT (-46.008724 -23.31337)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 26510,99"," 121600"," RODRIGO MELLO F ANDRADE"," 467"," NOVA ESPERANCA"," 12324320"," JACAREÍ"," 3524402"," RMVPLN"," -46.008724"," -23.31337",3017
"3018","Funciona","POINT (-48.557427 -20.53545)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 111000","  AV C-"," 12"," CRISTIANO DE CARVALH"," 14781449"," BARRETOS"," 3505500"," ESP"," -48.557427"," -20.53545",3018
"3019","Funciona","POINT (-47.168213 -22.825855)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3232,92"," 158000"," EMILIO BOSCO"," 1875"," MATAO"," 13180000"," SUMARÉ"," 3552403"," RMC"," -47.168213"," -22.825855",3019
"3020","Funciona","POINT (-47.883072 -21.988085)","Atendimento Individual","Casa Paulista","2014"," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 27490,67"," 112000"," PERIMETRAL"," 0"," NOVA S CARLOS"," 13571385"," SÃO CARLOS"," 3548906"," ESP"," -47.883072"," -21.988085",3020
"3021","Funciona","POINT (-50.43093 -21.195549)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 110000"," AVIACAO"," 0"," AVIACAO"," 16055503"," ARAÇATUBA"," 3502804"," ESP"," -50.43093"," -21.195549",3021
"3022","Funciona","POINT (-50.443634 -22.650918)","Atendimento Individual","Casa Paulista","2014"," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 15704,16"," 115000"," RUA RUBEM RIBEIRO DE MORAES"," 1311"," PQ UNIVERSITARIO"," 19806715"," ASSIS"," 3504008"," ESP"," -50.443634"," -22.650918",3022
"3023","Funciona","POINT (-47.430618 -20.526515)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," RUA LAZARO PELIZARO"," 2511"," JD PAULO ARCHETTI"," 14406722"," FRANCA"," 3516200"," ESP"," -47.430618"," -20.526515",3023
"3024","Funciona","POINT (-47.498256 -23.474999)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 32722,54"," 144000"," R MIGUEL STEFAN"," 274"," LOPES DE OLIVEIRA"," 18071297"," SOROCABA"," 3552205"," RMS"," -47.498256"," -23.474999",3024
"3025","Funciona","POINT (-47.213836 -22.853383)","Atendimento Individual","Casa Paulista","2014"," EDUCACAO"," Entregue"," 1"," "," SPE"," 59500"," 117052"," SABINA BAPTISTA CAMARGO"," 0"," CHACARA PANAIN"," 13185185"," HORTOLÂNDIA"," 3519071"," RMC"," -47.213836"," -22.853383",3025
"3026","Funciona","POINT (-46.330686 -23.590426)","Atendimento Individual","Casa Paulista","2014"," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 10453,24"," 150000"," FAZENDA AYA"," 3085"," GUAIO"," 8650245"," SUZANO"," 3552502"," RMSP"," -46.330686"," -23.590426",3026
"3027","Funciona","POINT (-45.095601 -22.732194)","Atendimento Individual","Casa Paulista","2014"," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 100000"," AL JOAO AUGUSTO DE LIMA NR"," 65"," PARQUE DAS RODOVIAS"," 12610195"," LORENA"," 3527207"," RMVPLN"," -45.095601"," -22.732194",3027
"3028","Funciona","POINT (-46.318341 -23.54815)","Atendimento Individual","Casa Paulista","2014"," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 160618"," "," "," "," 8673000"," SUZANO"," 3552502"," RMSP"," -46.318341"," -23.54815",3028
"3029","Funciona","POINT (-49.974224 -22.229498)","Atendimento Individual","Casa Paulista","2014"," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 14073,46"," 108000"," "," "," JD CAVALLARI"," 17526430"," MARÍLIA"," 3529005"," ESP"," -49.974224"," -22.229498",3029
